Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
1222386,1206348,2014-11-09,8,AUTOMOTIVE,8.0,0,,,,,,,Quito,Pichincha,D,8,2795.0,2014,11,45,4,Sunday
1326327,1306725,2015-01-06,23,MEATS,745.397,0,,,,,,47.98,Ambato,Tungurahua,D,9,1131.0,2015,1,2,1,Tuesday
192667,192667,2013-04-19,15,GROCERY II,30.0,0,,,,,,88.04,Ibarra,Imbabura,C,15,1279.0,2013,4,16,2,Friday
35272,35272,2013-01-20,48,POULTRY,1194.632,0,,,,,,,Quito,Pichincha,A,14,4044.0,2013,1,3,1,Sunday
299073,297291,2013-06-16,5,PLAYERS AND ELECTRONICS,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1553.0,2013,6,24,2,Sunday
1396489,1376887,2015-02-14,41,POULTRY,168.011,0,,,,,,,Machala,El Oro,D,4,1565.0,2015,2,7,1,Saturday
642526,634004,2013-12-22,48,DAIRY,2294.0,0,Additional,National,Ecuador,Navidad-3,False,,Quito,Pichincha,A,14,6264.0,2013,12,51,4,Sunday
575729,568601,2013-11-16,13,FROZEN FOODS,34.0,0,,,,,,,Latacunga,Cotopaxi,C,15,1182.0,2013,11,46,4,Saturday
152900,152900,2013-03-27,49,FROZEN FOODS,177.0,0,,,,,,96.53,Quito,Pichincha,A,11,1764.0,2013,3,13,1,Wednesday
1060240,1044202,2014-08-10,8,HOME AND KITCHEN II,0.0,0,Holiday,National,Ecuador,Primer Grito de Independencia,False,,Quito,Pichincha,D,8,2482.0,2014,8,32,3,Sunday
833562,824652,2014-04-09,47,HOME AND KITCHEN I,0.0,0,,,,,,103.55,Quito,Pichincha,A,14,3699.0,2014,4,15,2,Wednesday
541592,534464,2013-10-27,54,PREPARED FOODS,75.0,0,,,,,,,El Carmen,Manabi,C,3,1118.0,2013,10,43,4,Sunday
518935,511807,2013-10-15,2,EGGS,145.0,0,,,,,,101.15,Quito,Pichincha,D,13,1817.0,2013,10,42,4,Tuesday
677924,669014,2014-01-12,30,BREAD/BAKERY,177.0,0,,,,,,,Guayaquil,Guayas,C,3,658.0,2014,1,2,1,Sunday
936460,927550,2014-06-06,34,LADIESWEAR,0.0,0,,,,,,103.32,Guayaquil,Guayas,B,6,2394.0,2014,6,23,2,Friday
897827,888917,2014-05-15,5,PREPARED FOODS,90.317,0,,,,,,101.74,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1342.0,2014,5,20,2,Thursday
1328368,1308766,2015-01-07,30,LADIESWEAR,0.0,0,,,,,,48.69,Guayaquil,Guayas,C,3,701.0,2015,1,2,1,Wednesday
15421,15421,2013-01-09,41,EGGS,73.0,0,,,,,,93.08,Machala,El Oro,D,4,749.0,2013,1,2,1,Wednesday
311407,309625,2013-06-23,46,LADIESWEAR,0.0,0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,,Quito,Pichincha,A,14,4440.0,2013,6,25,2,Sunday
155875,155875,2013-03-29,32,HOME AND KITCHEN II,0.0,0,,,,,,,Guayaquil,Guayas,C,3,812.0,2013,3,13,1,Friday
656674,647764,2013-12-31,34,CLEANING,804.0,0,Additional,National,Ecuador,Primer dia del ano-1,False,98.17,Guayaquil,Guayas,B,6,2862.0,2013,12,1,4,Tuesday
1230698,1214660,2014-11-14,4,PREPARED FOODS,106.247,1,,,,,,75.91,Quito,Pichincha,D,9,1434.0,2014,11,46,4,Friday
1044563,1028525,2014-08-02,18,HARDWARE,1.0,0,,,,,,,Quito,Pichincha,B,16,1294.0,2014,8,31,3,Saturday
1298186,1281703,2014-12-22,21,HOME AND KITCHEN II,0.0,0,Holiday,Local,Salinas,Cantonizacion de Salinas,False,55.25,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2014,12,52,4,Monday
1399136,1379534,2015-02-16,17,BEAUTY,0.0,0,Holiday,National,Ecuador,Carnaval,False,,Quito,Pichincha,C,12,1394.0,2015,2,8,1,Monday
361146,354018,2013-07-18,41,PLAYERS AND ELECTRONICS,0.0,0,,,,,,107.94,Machala,El Oro,D,4,728.0,2013,7,29,3,Thursday
587793,580665,2013-11-22,50,PRODUCE,10.0,0,,,,,,94.53,Ambato,Tungurahua,A,14,2316.0,2013,11,47,4,Friday
468683,461555,2013-09-17,1,HOME APPLIANCES,0.0,0,,,,,,105.36,Quito,Pichincha,D,13,1716.0,2013,9,38,3,Tuesday
1475186,1455584,2015-03-30,5,LAWN AND GARDEN,1.0,0,,,,,,48.66,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1501.0,2015,3,14,1,Monday
816554,807644,2014-03-31,20,BEAUTY,0.0,0,,,,,,101.57,Quito,Pichincha,B,6,,2014,3,14,1,Monday
969342,960432,2014-06-24,8,AUTOMOTIVE,2.0,0,,,,,,106.64,Quito,Pichincha,D,8,2535.0,2014,6,26,2,Tuesday
1402558,1382956,2015-02-18,12,PERSONAL CARE,136.0,0,,,,,,52.13,Latacunga,Cotopaxi,C,15,1174.0,2015,2,8,1,Wednesday
1506230,1486628,2015-04-17,21,FROZEN FOODS,0.0,0,,,,,,55.71,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2015,4,16,2,Friday
260215,258433,2013-05-26,10,EGGS,55.0,0,,,,,,,Quito,Pichincha,C,15,968.0,2013,5,21,2,Sunday
843130,834220,2014-04-15,16,GROCERY II,5.0,0,,,,,,103.7,Santo Domingo,Santo Domingo de los Tsachilas,C,3,897.0,2014,4,16,2,Tuesday
231687,231687,2013-05-11,1,PLAYERS AND ELECTRONICS,0.0,0,Additional,National,Ecuador,Dia de la Madre-1,False,,Quito,Pichincha,D,13,1488.0,2013,5,19,2,Saturday
313773,311897,2013-06-25,10,HARDWARE,0.0,0,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,95.25,Quito,Pichincha,C,15,1075.0,2013,6,26,2,Tuesday
440325,433197,2013-09-01,14,CELEBRATION,0.0,0,,,,,,,Riobamba,Chimborazo,C,7,1226.0,2013,9,35,3,Sunday
1265215,1249177,2014-12-03,9,POULTRY,456.297,0,,,,,,67.3,Quito,Pichincha,B,6,2143.0,2014,12,49,4,Wednesday
231972,231972,2013-05-11,18,HOME AND KITCHEN I,0.0,0,Additional,National,Ecuador,Dia de la Madre-1,False,,Quito,Pichincha,B,16,1452.0,2013,5,19,2,Saturday
1241694,1225656,2014-11-20,49,BEVERAGES,4325.0,2,,,,,,75.63,Quito,Pichincha,A,11,2225.0,2014,11,47,4,Thursday
1134364,1118326,2014-09-21,37,"LIQUOR,WINE,BEER",0.0,0,,,,,,,Cuenca,Azuay,D,2,1218.0,2014,9,38,3,Sunday
923491,914581,2014-05-30,20,LADIESWEAR,0.0,0,,,,,,103.4,Quito,Pichincha,B,6,,2014,5,22,2,Friday
590511,583383,2013-11-24,28,DELI,379.089,0,,,,,,,Guayaquil,Guayas,E,10,1298.0,2013,11,47,4,Sunday
487326,480198,2013-09-27,32,HOME AND KITCHEN I,0.0,0,,,,,,102.86,Guayaquil,Guayas,C,3,575.0,2013,9,39,3,Friday
81075,81075,2013-02-15,33,PLAYERS AND ELECTRONICS,0.0,0,,,,,,95.95,Quevedo,Los Rios,C,3,1021.0,2013,2,7,1,Friday
548282,541154,2013-10-31,42,LAWN AND GARDEN,0.0,0,,,,,,96.29,Cuenca,Azuay,D,2,,2013,10,44,4,Thursday
787168,778258,2014-03-14,45,LADIESWEAR,30.0,0,,,,,,99.23,Quito,Pichincha,A,11,3453.0,2014,3,11,1,Friday
73993,73993,2013-02-11,35,CLEANING,566.0,0,Holiday,National,Ecuador,Carnaval,False,97.01,Playas,Guayas,C,3,1352.0,2013,2,7,1,Monday
835666,826756,2014-04-10,7,CLEANING,906.0,0,,,,,,103.37,Quito,Pichincha,D,8,1822.0,2014,4,15,2,Thursday
1300598,1282909,2014-12-22,6,BABY CARE,0.0,0,Holiday,Local,Salinas,Cantonizacion de Salinas,False,55.25,Quito,Pichincha,D,13,2958.0,2014,12,52,4,Monday
206440,206440,2013-04-26,50,PERSONAL CARE,230.0,0,,,,,,92.63,Ambato,Tungurahua,A,14,2412.0,2013,4,17,2,Friday
79237,79237,2013-02-14,32,BOOKS,0.0,0,,,,,,97.3,Guayaquil,Guayas,C,3,844.0,2013,2,7,1,Thursday
1356898,1337296,2015-01-23,31,BOOKS,0.0,0,,,,,,45.26,Babahoyo,Los Rios,B,10,1242.0,2015,1,4,1,Friday
971384,960992,2014-06-25,22,SEAFOOD,0.0,0,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,107.04,Puyo,Pastaza,C,7,,2014,6,26,2,Wednesday
754171,745261,2014-02-24,2,"LIQUOR,WINE,BEER",24.0,0,,,,,,103.17,Quito,Pichincha,D,13,1874.0,2014,2,9,1,Monday
1407765,1388163,2015-02-20,9,HOME CARE,0.0,0,,,,,,49.95,Quito,Pichincha,B,6,1860.0,2015,2,8,1,Friday
1265972,1249934,2014-12-04,3,PET SUPPLIES,18.0,0,,,,,,66.73,Quito,Pichincha,D,8,3119.0,2014,12,49,4,Thursday
5510,5510,2013-01-04,13,SEAFOOD,0.0,0,,,,,,93.12,Latacunga,Cotopaxi,C,15,879.0,2013,1,1,1,Friday
1514599,1494997,2015-04-21,6,SCHOOL AND OFFICE SUPPLIES,0.0,0,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,55.58,Quito,Pichincha,D,13,1636.0,2015,4,17,2,Tuesday
1451497,1431895,2015-03-17,35,PERSONAL CARE,97.0,1,,,,,,43.39,Playas,Guayas,C,3,648.0,2015,3,12,1,Tuesday
885716,876806,2014-05-09,10,PREPARED FOODS,8.0,0,,,,,,100.32,Quito,Pichincha,C,15,965.0,2014,5,19,2,Friday
760004,751094,2014-02-27,33,HARDWARE,0.0,0,,,,,,102.68,Quevedo,Los Rios,C,3,1048.0,2014,2,9,1,Thursday
1354140,1334538,2015-01-21,53,HOME CARE,0.0,0,,,,,,47.85,Manta,Manabi,D,13,716.0,2015,1,4,1,Wednesday
1085077,1069039,2014-08-24,54,BOOKS,0.0,0,Holiday,Local,Ambato,Fundacion de Ambato,False,,El Carmen,Manabi,C,3,1279.0,2014,8,34,3,Sunday
715156,706246,2014-02-02,25,GROCERY II,17.0,0,,,,,,,Salinas,Santa Elena,D,1,881.0,2014,2,5,1,Sunday
1137308,1121270,2014-09-23,2,PREPARED FOODS,71.867004,0,,,,,,91.55,Quito,Pichincha,D,13,1858.0,2014,9,39,3,Tuesday
956000,947090,2014-06-17,32,MAGAZINES,0.0,0,,,,,,106.95,Guayaquil,Guayas,C,3,585.0,2014,6,25,2,Tuesday
527848,520720,2013-10-20,2,GROCERY II,45.0,0,,,,,,,Quito,Pichincha,D,13,1945.0,2013,10,42,4,Sunday
1182324,1166286,2014-10-18,33,AUTOMOTIVE,13.0,1,,,,,,,Quevedo,Los Rios,C,3,1156.0,2014,10,42,4,Saturday
627210,620082,2013-12-14,8,GROCERY I,8820.0,0,,,,,,,Quito,Pichincha,D,8,3368.0,2013,12,50,4,Saturday
22279,22279,2013-01-13,34,BOOKS,0.0,0,,,,,,,Guayaquil,Guayas,B,6,2381.0,2013,1,2,1,Sunday
442106,434978,2013-09-02,14,BREAD/BAKERY,300.0,0,,,,,,,Riobamba,Chimborazo,C,7,1794.0,2013,9,36,3,Monday
269706,267924,2013-05-31,26,PRODUCE,2.0,0,,,,,,91.93,Guayaquil,Guayas,D,10,777.0,2013,5,22,2,Friday
202990,202990,2013-04-24,54,CLEANING,475.0,0,,,,,,91.07,El Carmen,Manabi,C,3,725.0,2013,4,17,2,Wednesday
662476,653566,2014-01-03,47,BABY CARE,0.0,0,,,,,,93.66,Quito,Pichincha,A,14,3914.0,2014,1,1,1,Friday
152851,152851,2013-03-27,47,POULTRY,397.251,0,,,,,,96.53,Quito,Pichincha,A,14,3419.0,2013,3,13,1,Wednesday
1497457,1477855,2015-04-12,25,HOME AND KITCHEN II,5.0,0,Holiday,Local,Cuenca,Fundacion de Cuenca,False,,Salinas,Santa Elena,D,1,934.0,2015,4,15,2,Sunday
730279,721369,2014-02-10,49,"LIQUOR,WINE,BEER",78.0,0,,,,,,100.12,Quito,Pichincha,A,11,2130.0,2014,2,7,1,Monday
236633,235037,2013-05-12,53,FROZEN FOODS,0.0,0,Event,National,Ecuador,Dia de la Madre,False,,Manta,Manabi,D,13,,2013,5,19,2,Sunday
909580,900670,2014-05-22,30,BABY CARE,0.0,0,,,,,,104.03,Guayaquil,Guayas,C,3,730.0,2014,5,21,2,Thursday
1216290,1200252,2014-11-06,36,DELI,244.393,52,Holiday,Regional,Santo Domingo de los Tsachilas,Provincializacion de Santo Domingo,False,77.87,Libertad,Guayas,E,10,970.0,2014,11,45,4,Thursday
470465,463337,2013-09-18,1,HOME APPLIANCES,0.0,0,,,,,,108.23,Quito,Pichincha,D,13,1882.0,2013,9,38,3,Wednesday
1027754,1011716,2014-07-23,46,BEAUTY,12.0,0,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,103.81,Quito,Pichincha,A,14,3045.0,2014,7,30,3,Wednesday
717688,708778,2014-02-03,46,BOOKS,0.0,0,,,,,,96.44,Quito,Pichincha,A,14,3481.0,2014,2,6,1,Monday
314434,312117,2013-06-25,17,BEVERAGES,1343.0,0,Holiday,Local,Machala,Fundacion de Machala,False,95.25,Quito,Pichincha,C,12,1283.0,2013,6,26,2,Tuesday
68348,68348,2013-02-08,27,BREAD/BAKERY,264.875,0,,,,,,95.71,Daule,Guayas,D,1,1031.0,2013,2,6,1,Friday
1168831,1152793,2014-10-10,54,BOOKS,0.0,0,Transfer,National,Ecuador,Traslado Independencia de Guayaquil,False,85.87,El Carmen,Manabi,C,3,815.0,2014,10,41,4,Friday
322907,317561,2013-06-28,2,BEAUTY,3.0,0,,,,,,96.36,Quito,Pichincha,D,13,1900.0,2013,6,26,2,Friday
565490,558362,2013-11-10,26,BEAUTY,2.0,0,Holiday,Local,Guaranda,Independencia de Guaranda,False,,Guayaquil,Guayas,D,10,901.0,2013,11,45,4,Sunday
692151,683241,2014-01-20,3,DELI,327.071,0,,,,,,,Quito,Pichincha,D,8,2860.0,2014,1,4,1,Monday
278466,276684,2013-06-05,22,GROCERY I,0.0,0,,,,,,93.66,Puyo,Pastaza,C,7,,2013,6,23,2,Wednesday
1146145,1130107,2014-09-28,18,"LIQUOR,WINE,BEER",0.0,0,Holiday,Local,Ibarra,Fundacion de Ibarra,False,,Quito,Pichincha,B,16,1558.0,2014,9,39,3,Sunday
752537,743627,2014-02-23,24,BREAD/BAKERY,491.323,0,,,,,,,Guayaquil,Guayas,D,1,1419.0,2014,2,8,1,Sunday
679365,670455,2014-01-13,20,PLAYERS AND ELECTRONICS,0.0,0,,,,,,91.45,Quito,Pichincha,B,6,,2014,1,3,1,Monday
1228294,1212256,2014-11-13,23,BABY CARE,0.0,0,,,,,,74.13,Ambato,Tungurahua,D,9,970.0,2014,11,46,4,Thursday
872196,863286,2014-05-01,31,CELEBRATION,0.0,0,Holiday,National,Ecuador,Dia del Trabajo,False,99.69,Babahoyo,Los Rios,B,10,1356.0,2014,5,18,2,Thursday
1047736,1031698,2014-08-03,7,LADIESWEAR,0.0,0,,,,,,,Quito,Pichincha,D,8,1366.0,2014,8,31,3,Sunday
989615,975056,2014-07-03,18,BREAD/BAKERY,721.0,0,Holiday,Local,Santo Domingo,Fundacion de Santo Domingo,False,104.76,Quito,Pichincha,B,16,1417.0,2014,7,27,3,Thursday
430298,423170,2013-08-26,32,FROZEN FOODS,4.0,0,,,,,,105.88,Guayaquil,Guayas,C,3,635.0,2013,8,35,3,Monday
1046884,1030846,2014-08-03,32,PERSONAL CARE,157.0,0,,,,,,,Guayaquil,Guayas,C,3,722.0,2014,8,31,3,Sunday
69999,69999,2013-02-09,23,CELEBRATION,0.0,0,,,,,,,Ambato,Tungurahua,D,9,1377.0,2013,2,6,1,Saturday
1194213,1178175,2014-10-25,17,DELI,413.0,0,,,,,,,Quito,Pichincha,C,12,1442.0,2014,10,43,4,Saturday
444947,437819,2013-09-03,43,DAIRY,65.0,0,,,,,,108.67,Esmeraldas,Esmeraldas,E,10,1275.0,2013,9,36,3,Tuesday
1327319,1307717,2015-01-06,50,PET SUPPLIES,0.0,0,,,,,,47.98,Ambato,Tungurahua,A,14,2266.0,2015,1,2,1,Tuesday
899899,890989,2014-05-16,9,"LIQUOR,WINE,BEER",70.0,0,,,,,,102.31,Quito,Pichincha,B,6,1810.0,2014,5,20,2,Friday
614463,607335,2013-12-07,5,BEVERAGES,924.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1605.0,2013,12,49,4,Saturday
153118,153118,2013-03-27,54,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,96.53,El Carmen,Manabi,C,3,816.0,2013,3,13,1,Wednesday
843767,834857,2014-04-15,33,MAGAZINES,0.0,0,,,,,,103.7,Quevedo,Los Rios,C,3,1235.0,2014,4,16,2,Tuesday
199463,199463,2013-04-22,6,FROZEN FOODS,143.597,0,,,,,,88.81,Quito,Pichincha,D,13,1699.0,2013,4,17,2,Monday
245077,243295,2013-05-17,35,LADIESWEAR,0.0,0,,,,,,95.72,Playas,Guayas,C,3,492.0,2013,5,20,2,Friday
403411,396283,2013-08-11,28,LADIESWEAR,0.0,0,,,,,,,Guayaquil,Guayas,E,10,1596.0,2013,8,32,3,Sunday
902141,893231,2014-05-18,21,LAWN AND GARDEN,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2014,5,20,2,Sunday
1101133,1085095,2014-09-02,54,"LIQUOR,WINE,BEER",18.0,0,,,,,,92.92,El Carmen,Manabi,C,3,917.0,2014,9,36,3,Tuesday
901219,892309,2014-05-17,45,"LIQUOR,WINE,BEER",408.0,0,,,,,,,Quito,Pichincha,A,11,4364.0,2014,5,20,2,Saturday
1343459,1323857,2015-01-15,53,PREPARED FOODS,44.211998,0,,,,,,46.37,Manta,Manabi,D,13,687.0,2015,1,3,1,Thursday
585044,577916,2013-11-21,24,LAWN AND GARDEN,8.0,0,,,,,,95.35,Guayaquil,Guayas,D,1,2101.0,2013,11,47,4,Thursday
239430,237648,2013-05-14,27,HOME AND KITCHEN I,0.0,0,,,,,,93.96,Daule,Guayas,D,1,1043.0,2013,5,20,2,Tuesday
1425702,1406100,2015-03-03,12,BEVERAGES,826.0,0,,,,,,50.43,Latacunga,Cotopaxi,C,15,1172.0,2015,3,10,1,Tuesday
1094353,1078315,2014-08-30,15,CLEANING,831.0,0,,,,,,,Ibarra,Imbabura,C,15,1372.0,2014,8,35,3,Saturday
74476,74476,2013-02-11,48,POULTRY,636.773,0,Holiday,National,Ecuador,Carnaval,False,97.01,Quito,Pichincha,A,14,2939.0,2013,2,7,1,Monday
1526290,1506688,2015-04-28,34,CLEANING,747.0,1,,,,,,57.05,Guayaquil,Guayas,B,6,2155.0,2015,4,18,2,Tuesday
189292,189292,2013-04-17,20,BOOKS,0.0,0,,,,,,86.65,Quito,Pichincha,B,6,,2013,4,16,2,Wednesday
1249624,1233586,2014-11-25,21,GROCERY II,0.0,0,,,,,,74.04,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2014,11,48,4,Tuesday
1150490,1134452,2014-09-30,4,FROZEN FOODS,79.0,0,,,,,,91.17,Quito,Pichincha,D,9,1425.0,2014,9,40,3,Tuesday
1226625,1210587,2014-11-12,26,HOME AND KITCHEN I,1.0,0,Holiday,Local,Ambato,Independencia de Ambato,False,77.16,Guayaquil,Guayas,D,10,520.0,2014,11,46,4,Wednesday
1012383,996345,2014-07-15,15,DELI,284.0,0,,,,,,100.56,Ibarra,Imbabura,C,15,1350.0,2014,7,29,3,Tuesday
1515154,1495552,2015-04-22,21,PERSONAL CARE,0.0,0,,,,,,56.17,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2015,4,17,2,Wednesday
853959,845049,2014-04-21,2,HOME CARE,0.0,0,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,104.35,Quito,Pichincha,D,13,1986.0,2014,4,17,2,Monday
655111,646201,2013-12-30,4,POULTRY,600.29,0,,,,,,98.9,Quito,Pichincha,D,9,2213.0,2013,12,1,4,Monday
648380,639470,2013-12-26,50,PREPARED FOODS,159.625,0,Additional,National,Ecuador,Navidad+1,False,99.18,Ambato,Tungurahua,A,14,3343.0,2013,12,52,4,Thursday
1002201,986163,2014-07-09,29,MEATS,0.0,0,Event,National,Ecuador,Mundial de futbol Brasil: Semifinales,False,102.93,Guayaquil,Guayas,E,10,,2014,7,28,3,Wednesday
683386,674476,2014-01-15,33,"LIQUOR,WINE,BEER",45.0,0,,,,,,93.78,Quevedo,Los Rios,C,3,973.0,2014,1,3,1,Wednesday
1387202,1367600,2015-02-09,31,HARDWARE,0.0,0,,,,,,52.99,Babahoyo,Los Rios,B,10,1389.0,2015,2,7,1,Monday
533537,526409,2013-10-23,29,PET SUPPLIES,0.0,0,,,,,,96.9,Guayaquil,Guayas,E,10,,2013,10,43,4,Wednesday
1087737,1071699,2014-08-26,29,MEATS,0.0,0,,,,,,95.78,Guayaquil,Guayas,E,10,,2014,8,35,3,Tuesday
367428,360300,2013-07-22,19,CELEBRATION,0.0,0,,,,,,106.61,Guaranda,Bolivar,C,15,1305.0,2013,7,30,3,Monday
1250522,1234484,2014-11-25,46,LAWN AND GARDEN,1.0,0,,,,,,74.04,Quito,Pichincha,A,14,2756.0,2014,11,48,4,Tuesday
498966,491838,2013-10-04,1,CELEBRATION,0.0,0,,,,,,103.83,Quito,Pichincha,D,13,1839.0,2013,10,40,4,Friday
1374704,1355102,2015-02-02,30,MAGAZINES,0.0,0,,,,,,49.25,Guayaquil,Guayas,C,3,720.0,2015,2,6,1,Monday
514559,507431,2013-10-12,46,MAGAZINES,0.0,0,,,,,,,Quito,Pichincha,A,14,4328.0,2013,10,41,4,Saturday
569859,562731,2013-11-12,48,HOME AND KITCHEN I,0.0,0,Holiday,Local,Ambato,Independencia de Ambato,False,93.12,Quito,Pichincha,A,14,2215.0,2013,11,46,4,Tuesday
701849,692939,2014-01-25,51,BREAD/BAKERY,880.53,0,,,,,,,Guayaquil,Guayas,A,17,1848.0,2014,1,4,1,Saturday
467074,459946,2013-09-16,14,PERSONAL CARE,313.0,0,,,,,,106.54,Riobamba,Chimborazo,C,7,1722.0,2013,9,38,3,Monday
1304730,1286757,2014-12-26,13,LINGERIE,4.0,0,Bridge,National,Ecuador,Puente Navidad,False,54.59,Latacunga,Cotopaxi,C,15,1199.0,2014,12,52,4,Friday
1477868,1458266,2015-04-01,25,PREPARED FOODS,73.822,0,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,50.12,Salinas,Santa Elena,D,1,1152.0,2015,4,14,2,Wednesday
1050424,1034386,2014-08-05,32,BABY CARE,0.0,0,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,97.34,Guayaquil,Guayas,C,3,564.0,2014,8,32,3,Tuesday
187702,187702,2013-04-16,25,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,88.73,Salinas,Santa Elena,D,1,690.0,2013,4,16,2,Tuesday
838345,829435,2014-04-12,31,GROCERY II,7.0,0,Holiday,Local,Cuenca,Fundacion de Cuenca,False,,Babahoyo,Los Rios,B,10,1502.0,2014,4,15,2,Saturday
334188,327474,2013-07-03,47,HOME AND KITCHEN I,0.0,0,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,101.92,Quito,Pichincha,A,14,3551.0,2013,7,27,3,Wednesday
1107334,1091296,2014-09-06,29,LADIESWEAR,0.0,0,,,,,,,Guayaquil,Guayas,E,10,,2014,9,36,3,Saturday
709190,700280,2014-01-29,8,LAWN AND GARDEN,26.0,0,,,,,,97.34,Quito,Pichincha,D,8,2704.0,2014,1,5,1,Wednesday
448446,441318,2013-09-05,41,DELI,136.989,0,,,,,,108.5,Machala,El Oro,D,4,855.0,2013,9,36,3,Thursday
602028,594900,2013-11-30,50,DELI,494.157,0,,,,,,,Ambato,Tungurahua,A,14,3555.0,2013,11,48,4,Saturday
448674,441546,2013-09-05,48,CELEBRATION,0.0,0,,,,,,108.5,Quito,Pichincha,A,14,2595.0,2013,9,36,3,Thursday
897865,888955,2014-05-15,51,BABY CARE,0.0,0,,,,,,101.74,Guayaquil,Guayas,A,17,1453.0,2014,5,20,2,Thursday
460235,453107,2013-09-12,22,HOME APPLIANCES,0.0,0,,,,,,108.72,Puyo,Pastaza,C,7,,2013,9,37,3,Thursday
1419172,1399570,2015-02-27,29,CLEANING,0.0,0,,,,,,49.84,Guayaquil,Guayas,E,10,,2015,2,9,1,Friday
1411907,1392305,2015-02-23,25,BEAUTY,0.0,0,,,,,,49.56,Salinas,Santa Elena,D,1,746.0,2015,2,9,1,Monday
663114,654204,2014-01-04,15,GROCERY I,3016.0,0,,,,,,,Ibarra,Imbabura,C,15,1355.0,2014,1,1,1,Saturday
828031,819121,2014-04-06,41,POULTRY,214.681,0,,,,,,,Machala,El Oro,D,4,1207.0,2014,4,14,2,Sunday
979511,965255,2014-06-27,42,BREAD/BAKERY,0.0,0,,,,,,106.46,Cuenca,Azuay,D,2,,2014,6,26,2,Friday
1119434,1103396,2014-09-13,19,DAIRY,515.0,0,,,,,,,Guaranda,Bolivar,C,15,1954.0,2014,9,37,3,Saturday
97524,97524,2013-02-24,45,DELI,963.76,0,,,,,,,Quito,Pichincha,A,11,4404.0,2013,2,8,1,Sunday
787211,778301,2014-03-14,46,PREPARED FOODS,132.233,0,,,,,,99.23,Quito,Pichincha,A,14,3022.0,2014,3,11,1,Friday
178648,178648,2013-04-11,21,LADIESWEAR,0.0,0,,,,,,93.44,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2013,4,15,2,Thursday
376642,369514,2013-07-27,27,GROCERY II,14.0,0,,,,,,,Daule,Guayas,D,1,1636.0,2013,7,30,3,Saturday
429363,422235,2013-08-25,7,AUTOMOTIVE,1.0,0,,,,,,,Quito,Pichincha,D,8,1376.0,2013,8,34,3,Sunday
553390,546262,2013-11-03,36,GROCERY II,5.0,0,Holiday,National,Ecuador,Independencia de Cuenca,False,,Libertad,Guayas,E,10,1187.0,2013,11,44,4,Sunday
985820,971564,2014-07-01,2,FROZEN FOODS,112.0,0,Event,National,Ecuador,Mundial de futbol Brasil: Octavos de Final,False,106.06,Quito,Pichincha,D,13,1863.0,2014,7,27,3,Tuesday
1191085,1175047,2014-10-23,29,HOME AND KITCHEN II,0.0,0,,,,,,82.81,Guayaquil,Guayas,E,10,,2014,10,43,4,Thursday
788779,779869,2014-03-15,40,GROCERY II,2.0,0,,,,,,,Machala,El Oro,C,3,1305.0,2014,3,11,1,Saturday
841632,832722,2014-04-14,24,AUTOMOTIVE,0.0,0,Holiday,Local,Libertad,Cantonizacion de Libertad,False,104.05,Guayaquil,Guayas,D,1,,2014,4,16,2,Monday
513988,506860,2013-10-12,30,GROCERY II,0.0,0,,,,,,,Guayaquil,Guayas,C,3,640.0,2013,10,41,4,Saturday
1235493,1219455,2014-11-17,25,CELEBRATION,7.0,0,,,,,,75.64,Salinas,Santa Elena,D,1,623.0,2014,11,47,4,Monday
117086,117086,2013-03-07,44,BEAUTY,3.0,0,,,,,,91.53,Quito,Pichincha,A,5,3551.0,2013,3,10,1,Thursday
1168225,1152187,2014-10-10,37,PERSONAL CARE,287.0,2,Transfer,National,Ecuador,Traslado Independencia de Guayaquil,False,85.87,Cuenca,Azuay,D,2,1506.0,2014,10,41,4,Friday
1057700,1041662,2014-08-09,36,HOME APPLIANCES,0.0,0,,,,,,,Libertad,Guayas,E,10,1158.0,2014,8,32,3,Saturday
