Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
2041162,2014432,2016-02-08,30,GROCERY II,3.0,0,Holiday,National,Ecuador,Carnaval,False,29.71,Guayaquil,Guayas,C,3,556.0,2016,2,6,1,Monday
2762667,2716335,2017-03-09,25,CELEBRATION,7.0,0,,,,,,48.75,Salinas,Santa Elena,D,1,896.0,2017,3,10,1,Thursday
1644260,1621094,2015-07-01,44,BEAUTY,9.0,0,,,,,,56.94,Quito,Pichincha,A,5,4450.0,2015,7,27,3,Wednesday
2695399,2649067,2017-01-30,37,PERSONAL CARE,278.0,5,,,,,,52.63,Cuenca,Azuay,D,2,1376.0,2017,1,5,1,Monday
2584874,2540324,2016-11-29,36,HOME APPLIANCES,0.0,0,,,,,,45.29,Libertad,Guayas,E,10,1093.0,2016,11,48,4,Tuesday
2170113,2143383,2016-04-20,49,AUTOMOTIVE,7.0,0,Event,National,Ecuador,Terremoto Manabi+4,False,42.72,Quito,Pichincha,A,11,2985.0,2016,4,16,2,Wednesday
2430109,2387341,2016-09-04,43,"LIQUOR,WINE,BEER",14.0,1,,,,,,,Esmeraldas,Esmeraldas,E,10,1396.0,2016,9,35,3,Sunday
1788741,1763793,2015-09-19,48,DELI,879.827,3,,,,,,,Quito,Pichincha,A,14,3691.0,2015,9,38,3,Saturday
2594182,2549632,2016-12-04,47,LADIESWEAR,59.0,0,,,,,,,Quito,Pichincha,A,14,5002.0,2016,12,48,4,Sunday
2296760,2260090,2016-06-25,23,LADIESWEAR,18.0,0,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,,Ambato,Tungurahua,D,9,1034.0,2016,6,25,2,Saturday
1603729,1584127,2015-06-10,7,POULTRY,616.165,0,,,,,,61.36,Quito,Pichincha,D,8,1797.0,2015,6,24,2,Wednesday
2506978,2464210,2016-10-17,50,BABY CARE,0.0,0,,,,,,49.97,Ambato,Tungurahua,A,14,2013.0,2016,10,42,4,Monday
2559878,2515328,2016-11-15,35,BEAUTY,0.0,0,,,,,,45.86,Playas,Guayas,C,3,700.0,2016,11,46,4,Tuesday
1826856,1801908,2015-10-11,18,DELI,350.683,0,,,,,,,Quito,Pichincha,B,16,1141.0,2015,10,41,4,Sunday
2843143,2795029,2017-04-22,32,POULTRY,53.188,0,,,,,,,Guayaquil,Guayas,C,3,665.0,2017,4,16,2,Saturday
1706752,1681804,2015-08-04,47,PERSONAL CARE,823.0,0,,,,,,45.75,Quito,Pichincha,A,14,3668.0,2015,8,32,3,Tuesday
2414977,2372209,2016-08-27,2,BOOKS,0.0,0,,,,,,,Quito,Pichincha,D,13,1952.0,2016,8,34,3,Saturday
1986148,1959418,2016-01-08,37,EGGS,132.0,22,,,,,,33.2,Cuenca,Azuay,D,2,1535.0,2016,1,1,1,Friday
2114099,2087369,2016-03-20,27,LAWN AND GARDEN,8.0,0,,,,,,,Daule,Guayas,D,1,1765.0,2016,3,11,1,Sunday
2029621,2002891,2016-02-01,7,"LIQUOR,WINE,BEER",81.0,0,,,,,,31.62,Quito,Pichincha,D,8,1846.0,2016,2,5,1,Monday
2717453,2671121,2017-02-11,7,BEAUTY,5.0,2,,,,,,,Quito,Pichincha,D,8,1860.0,2017,2,6,1,Saturday
2925713,2877599,2017-06-07,49,SEAFOOD,80.45,0,,,,,,45.8,Quito,Pichincha,A,11,2979.0,2017,6,23,2,Wednesday
2722916,2676584,2017-02-15,1,LAWN AND GARDEN,20.0,5,,,,,,53.11,Quito,Pichincha,D,13,1780.0,2017,2,7,1,Wednesday
2131420,2104690,2016-03-30,13,HOME AND KITCHEN II,3.0,0,,,,,,36.91,Latacunga,Cotopaxi,C,15,745.0,2016,3,13,1,Wednesday
2095463,2068733,2016-03-09,53,PREPARED FOODS,62.885002,0,,,,,,37.62,Manta,Manabi,D,13,877.0,2016,3,10,1,Wednesday
1861175,1836227,2015-10-30,30,DAIRY,176.0,0,,,,,,46.6,Guayaquil,Guayas,C,3,690.0,2015,10,44,4,Friday
1669494,1644546,2015-07-14,51,MEATS,510.285,0,,,,,,53.05,Guayaquil,Guayas,A,17,1492.0,2015,7,29,3,Tuesday
2296376,2259962,2016-06-25,2,MAGAZINES,9.0,0,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,,Quito,Pichincha,D,13,2088.0,2016,6,25,2,Saturday
2434226,2391458,2016-09-07,1,HARDWARE,0.0,0,,,,,,45.47,Quito,Pichincha,D,13,1833.0,2016,9,36,3,Wednesday
2433471,2390703,2016-09-06,38,HOME CARE,258.0,1,,,,,,44.85,Loja,Loja,D,4,1350.0,2016,9,36,3,Tuesday
1941341,1916393,2015-12-14,3,HOME APPLIANCES,0.0,0,,,,,,36.31,Quito,Pichincha,D,8,3482.0,2015,12,51,4,Monday
2241976,2206336,2016-05-26,15,"LIQUOR,WINE,BEER",16.0,1,,,,,,49.0,Ibarra,Imbabura,C,15,1284.0,2016,5,21,2,Thursday
2134481,2107751,2016-03-31,49,DAIRY,2094.0,2,,,,,,36.94,Quito,Pichincha,A,11,2597.0,2016,3,13,1,Thursday
1549325,1529723,2015-05-11,30,DAIRY,262.0,2,,,,,,59.23,Guayaquil,Guayas,C,3,736.0,2015,5,20,2,Monday
2719815,2673483,2017-02-13,22,LINGERIE,4.0,0,,,,,,52.96,Puyo,Pastaza,C,7,762.0,2017,2,7,1,Monday
1556017,1536415,2015-05-15,19,BABY CARE,0.0,0,,,,,,59.73,Guaranda,Bolivar,C,15,1143.0,2015,5,20,2,Friday
1718631,1693683,2015-08-11,30,MEATS,65.533,0,,,,,,43.11,Guayaquil,Guayas,C,3,722.0,2015,8,33,3,Tuesday
2090816,2064086,2016-03-07,24,BEAUTY,9.0,0,,,,,,37.9,Guayaquil,Guayas,D,1,2299.0,2016,3,10,1,Monday
2795615,2749283,2017-03-27,49,LAWN AND GARDEN,25.0,0,,,,,,47.02,Quito,Pichincha,A,11,2798.0,2017,3,13,1,Monday
2891458,2843344,2017-05-19,38,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,50.32,Loja,Loja,D,4,1395.0,2017,5,20,2,Friday
1613282,1593680,2015-06-16,25,FROZEN FOODS,50.0,1,,,,,,60.01,Salinas,Santa Elena,D,1,622.0,2015,6,25,2,Tuesday
2612557,2568007,2016-12-15,13,GROCERY II,6.0,0,,,,,,50.9,Latacunga,Cotopaxi,C,15,853.0,2016,12,50,4,Thursday
2731493,2685161,2017-02-19,5,HOME APPLIANCES,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1167.0,2017,2,7,1,Sunday
2562971,2518421,2016-11-17,21,PET SUPPLIES,2.0,0,,,,,,45.37,Santo Domingo,Santo Domingo de los Tsachilas,B,6,822.0,2016,11,46,4,Thursday
1554924,1535322,2015-05-14,37,PRODUCE,6.0,0,,,,,,59.89,Cuenca,Azuay,D,2,1510.0,2015,5,20,2,Thursday
2809792,2763460,2017-04-04,47,CLEANING,2626.0,12,,,,,,50.99,Quito,Pichincha,A,14,3695.0,2017,4,14,2,Tuesday
2710087,2663755,2017-02-07,49,POULTRY,926.859,1,,,,,,52.19,Quito,Pichincha,A,11,2727.0,2017,2,6,1,Tuesday
2217414,2182362,2016-05-12,42,CELEBRATION,4.0,0,Holiday,Local,Puyo,Cantonizacion del Puyo,False,46.64,Cuenca,Azuay,D,2,989.0,2016,5,19,2,Thursday
1658021,1633073,2015-07-08,30,BEAUTY,1.0,0,,,,,,51.61,Guayaquil,Guayas,C,3,674.0,2015,7,28,3,Wednesday
2314202,2274415,2016-07-03,25,"LIQUOR,WINE,BEER",89.0,0,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,,Salinas,Santa Elena,D,1,699.0,2016,7,26,3,Sunday
2937582,2889468,2017-06-14,32,LINGERIE,0.0,0,,,,,,44.79,Guayaquil,Guayas,C,3,525.0,2017,6,24,2,Wednesday
2059982,2033252,2016-02-18,9,MAGAZINES,1.0,0,,,,,,30.77,Quito,Pichincha,B,6,1774.0,2016,2,7,1,Thursday
2634930,2588598,2016-12-27,40,GROCERY I,5542.018,113,,,,,,52.82,Machala,El Oro,C,3,1536.0,2016,12,52,4,Tuesday
2791869,2745537,2017-03-25,44,BEVERAGES,18373.0,28,,,,,,,Quito,Pichincha,A,5,5398.0,2017,3,12,1,Saturday
2881000,2832886,2017-05-13,45,BABY CARE,0.0,0,Additional,National,Ecuador,Dia de la Madre-1,False,,Quito,Pichincha,A,11,5503.0,2017,5,19,2,Saturday
2120338,2093608,2016-03-23,51,"LIQUOR,WINE,BEER",142.0,0,,,,,,38.28,Guayaquil,Guayas,A,17,1698.0,2016,3,12,1,Wednesday
2718148,2671816,2017-02-12,26,BOOKS,0.0,0,,,,,,,Guayaquil,Guayas,D,10,510.0,2017,2,6,1,Sunday
2167386,2140656,2016-04-19,22,GROCERY I,3766.0,32,Event,National,Ecuador,Terremoto Manabi+3,False,40.88,Puyo,Pastaza,C,7,893.0,2016,4,16,2,Tuesday
2410618,2367850,2016-08-24,47,BABY CARE,0.0,0,Holiday,Local,Ambato,Fundacion de Ambato,False,46.29,Quito,Pichincha,A,14,3506.0,2016,8,34,3,Wednesday
2110685,2083955,2016-03-18,31,BREAD/BAKERY,399.0,5,,,,,,39.47,Babahoyo,Los Rios,B,10,1301.0,2016,3,11,1,Friday
2847056,2798942,2017-04-24,42,HARDWARE,1.0,0,,,,,,48.9,Cuenca,Azuay,D,2,1014.0,2017,4,17,2,Monday
1640014,1616848,2015-06-29,25,GROCERY II,7.0,0,,,,,,58.34,Salinas,Santa Elena,D,1,590.0,2015,6,27,2,Monday
2209810,2175952,2016-05-09,12,SCHOOL AND OFFICE SUPPLIES,0.0,0,Event,National,Ecuador,Terremoto Manabi+23,False,43.45,Latacunga,Cotopaxi,C,15,1200.0,2016,5,19,2,Monday
1870253,1845305,2015-11-04,35,FROZEN FOODS,26.0,0,,,,,,46.32,Playas,Guayas,C,3,731.0,2015,11,45,4,Wednesday
2286628,2250988,2016-06-20,18,PERSONAL CARE,180.0,15,,,,,,49.4,Quito,Pichincha,B,16,1247.0,2016,6,25,2,Monday
2309107,2269903,2016-06-30,48,SCHOOL AND OFFICE SUPPLIES,3.0,0,,,,,,48.27,Quito,Pichincha,A,14,2310.0,2016,6,26,2,Thursday
1628639,1609037,2015-06-24,6,MAGAZINES,2.0,0,,,,,,60.01,Quito,Pichincha,D,13,1750.0,2015,6,26,2,Wednesday
2535664,2492896,2016-11-02,6,EGGS,190.0,1,Holiday,National,Ecuador,Dia de Difuntos,False,45.32,Quito,Pichincha,D,13,1939.0,2016,11,44,4,Wednesday
2381850,2339082,2016-08-08,4,DELI,196.902,5,,,,,,43.06,Quito,Pichincha,D,9,1319.0,2016,8,32,3,Monday
2267501,2231861,2016-06-09,31,BREAD/BAKERY,432.0,9,,,,,,50.52,Babahoyo,Los Rios,B,10,1201.0,2016,6,23,2,Thursday
2601306,2556756,2016-12-08,47,HOME AND KITCHEN I,32.0,3,Holiday,Local,Loja,Fundacion de Loja,False,50.84,Quito,Pichincha,A,14,3753.0,2016,12,49,4,Thursday
1705680,1680732,2015-08-04,18,DELI,238.18,0,,,,,,45.75,Quito,Pichincha,B,16,1302.0,2015,8,32,3,Tuesday
1563354,1543752,2015-05-19,24,GROCERY I,3046.0,6,,,,,,57.3,Guayaquil,Guayas,D,1,2246.0,2015,5,21,2,Tuesday
1737899,1712951,2015-08-22,21,LAWN AND GARDEN,3.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1803.0,2015,8,34,3,Saturday
2022931,1996201,2016-01-29,19,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,33.66,Guaranda,Bolivar,C,15,958.0,2016,1,4,1,Friday
1639940,1616774,2015-06-29,23,BREAD/BAKERY,250.76,0,,,,,,58.34,Ambato,Tungurahua,D,9,935.0,2015,6,27,2,Monday
2253657,2218017,2016-06-01,42,LINGERIE,2.0,0,,,,,,49.07,Cuenca,Azuay,D,2,1046.0,2016,6,22,2,Wednesday
1667157,1642209,2015-07-13,36,PRODUCE,1196.913,0,,,,,,52.19,Libertad,Guayas,E,10,1139.0,2015,7,29,3,Monday
2556935,2512385,2016-11-13,51,PREPARED FOODS,245.129,2,,,,,,,Guayaquil,Guayas,A,17,1934.0,2016,11,45,4,Sunday
1990105,1963375,2016-01-10,48,CLEANING,4382.0,6,,,,,,,Quito,Pichincha,A,14,4395.0,2016,1,1,1,Sunday
1557854,1538252,2015-05-16,2,MAGAZINES,0.0,0,,,,,,,Quito,Pichincha,D,13,2054.0,2015,5,20,2,Saturday
2165300,2138570,2016-04-18,14,BREAD/BAKERY,277.0,1,Event,National,Ecuador,Terremoto Manabi+2,False,39.74,Riobamba,Chimborazo,C,7,2010.0,2016,4,16,2,Monday
2431971,2389203,2016-09-05,46,BEVERAGES,5963.0,20,,,,,,,Quito,Pichincha,A,14,3352.0,2016,9,36,3,Monday
2503057,2460289,2016-10-15,40,CLEANING,1730.0,30,,,,,,,Machala,El Oro,C,3,1392.0,2016,10,41,4,Saturday
1830982,1806034,2015-10-13,33,EGGS,160.0,0,,,,,,46.7,Quevedo,Los Rios,C,3,959.0,2015,10,42,4,Tuesday
1995934,1969204,2016-01-14,11,POULTRY,340.473,0,,,,,,31.22,Cayambe,Pichincha,B,6,1928.0,2016,1,2,1,Thursday
2856829,2808715,2017-04-30,17,LADIESWEAR,0.0,0,,,,,,,Quito,Pichincha,C,12,1623.0,2017,4,17,2,Sunday
1952963,1928015,2015-12-20,6,MAGAZINES,21.0,0,,,,,,,Quito,Pichincha,D,13,2601.0,2015,12,51,4,Sunday
2991635,2938175,2017-07-11,49,LAWN AND GARDEN,35.0,0,,,,,,45.06,Quito,Pichincha,A,11,2651.0,2017,7,28,3,Tuesday
2049039,2022309,2016-02-12,51,BEVERAGES,4389.0,37,,,,,,29.32,Guayaquil,Guayas,A,17,1822.0,2016,2,6,1,Friday
2822672,2776340,2017-04-11,9,HOME APPLIANCES,0.0,0,,,,,,53.38,Quito,Pichincha,B,6,2048.0,2017,4,15,2,Tuesday
2706298,2659966,2017-02-05,43,BABY CARE,0.0,0,,,,,,,Esmeraldas,Esmeraldas,E,10,1718.0,2017,2,5,1,Sunday
2077593,2050863,2016-02-28,52,GROCERY I,0.0,0,,,,,,,Manta,Manabi,A,11,,2016,2,8,1,Sunday
2796963,2750631,2017-03-28,37,HOME AND KITCHEN I,18.0,3,,,,,,48.36,Cuenca,Azuay,D,2,1387.0,2017,3,13,1,Tuesday
2695021,2648689,2017-01-30,27,EGGS,206.0,2,,,,,,52.63,Daule,Guayas,D,1,1316.0,2017,1,5,1,Monday
1753938,1728990,2015-08-31,21,LINGERIE,12.0,0,,,,,,49.2,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1294.0,2015,8,36,3,Monday
2682590,2636258,2017-01-23,28,LAWN AND GARDEN,3.0,0,,,,,,52.77,Guayaquil,Guayas,E,10,1190.0,2017,1,4,1,Monday
2342719,2301733,2016-07-18,41,HOME AND KITCHEN II,26.0,1,,,,,,45.23,Machala,El Oro,D,4,1015.0,2016,7,29,3,Monday
2475635,2432867,2016-09-30,21,DAIRY,358.0,8,,,,,,47.72,Santo Domingo,Santo Domingo de los Tsachilas,B,6,954.0,2016,9,39,3,Friday
2079920,2053190,2016-03-01,18,PREPARED FOODS,51.0,1,,,,,,34.39,Quito,Pichincha,B,16,1434.0,2016,3,9,1,Tuesday
1607200,1587598,2015-06-12,54,BABY CARE,0.0,0,,,,,,59.96,El Carmen,Manabi,C,3,738.0,2015,6,24,2,Friday
2399995,2357227,2016-08-18,49,BOOKS,0.0,0,,,,,,48.2,Quito,Pichincha,A,11,2596.0,2016,8,33,3,Thursday
2066531,2039801,2016-02-22,42,BREAD/BAKERY,461.575,0,,,,,,31.37,Cuenca,Azuay,D,2,935.0,2016,2,8,1,Monday
2788302,2741970,2017-03-23,44,AUTOMOTIVE,17.0,0,,,,,,47.0,Quito,Pichincha,A,5,3714.0,2017,3,12,1,Thursday
1861064,1836116,2015-10-30,27,PREPARED FOODS,80.894,1,,,,,,46.6,Daule,Guayas,D,1,1350.0,2015,10,44,4,Friday
2932363,2884249,2017-06-11,36,HOME AND KITCHEN II,11.0,0,,,,,,,Libertad,Guayas,E,10,1191.0,2017,6,23,2,Sunday
2203421,2172692,2016-05-07,21,BREAD/BAKERY,549.0,19,Event,National,Ecuador,Terremoto Manabi+21,False,,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1350.0,2016,5,18,2,Saturday
2228428,2192788,2016-05-18,35,BOOKS,0.0,0,,,,,,48.12,Playas,Guayas,C,3,575.0,2016,5,20,2,Wednesday
1917226,1892278,2015-11-30,52,PERSONAL CARE,0.0,0,Event,National,Ecuador,Cyber Monday,False,40.43,Manta,Manabi,A,11,,2015,11,49,4,Monday
2034397,2007667,2016-02-04,40,GROCERY II,6.0,0,,,,,,31.63,Machala,El Oro,C,3,1378.0,2016,2,5,1,Thursday
2640807,2594475,2016-12-30,6,HOME AND KITCHEN I,40.0,6,,,,,,53.75,Quito,Pichincha,D,13,2683.0,2016,12,52,4,Friday
1551898,1532296,2015-05-12,52,CLEANING,0.0,0,Holiday,Local,Puyo,Cantonizacion del Puyo,False,60.72,Manta,Manabi,A,11,,2015,5,20,2,Tuesday
2276789,2241149,2016-06-14,41,LAWN AND GARDEN,13.0,0,,,,,,48.49,Machala,El Oro,D,4,931.0,2016,6,24,2,Tuesday
2300631,2261427,2016-06-26,11,BEVERAGES,3925.0,8,,,,,,,Cayambe,Pichincha,B,6,2124.0,2016,6,25,2,Sunday
3025694,2972234,2017-07-30,54,MAGAZINES,3.0,0,,,,,,,El Carmen,Manabi,C,3,1108.0,2017,7,30,3,Sunday
2616345,2571795,2016-12-17,2,CELEBRATION,15.0,0,,,,,,,Quito,Pichincha,D,13,2436.0,2016,12,50,4,Saturday
2506789,2464021,2016-10-17,45,EGGS,400.0,2,,,,,,49.97,Quito,Pichincha,A,11,3218.0,2016,10,42,4,Monday
1666926,1641978,2015-07-13,3,PRODUCE,7718.369,0,,,,,,52.19,Quito,Pichincha,D,8,2973.0,2015,7,29,3,Monday
2331130,2290144,2016-07-12,17,EGGS,323.0,0,,,,,,46.82,Quito,Pichincha,C,12,1492.0,2016,7,28,3,Tuesday
2421680,2378912,2016-08-30,8,DAIRY,1228.0,9,,,,,,46.32,Quito,Pichincha,D,8,2523.0,2016,8,35,3,Tuesday
2526362,2483594,2016-10-28,44,HARDWARE,5.0,0,,,,,,48.72,Quito,Pichincha,A,5,4178.0,2016,10,43,4,Friday
2195047,2164753,2016-05-02,48,LADIESWEAR,32.0,0,Event,National,Ecuador,Terremoto Manabi+16,False,44.75,Quito,Pichincha,A,14,2767.0,2016,5,18,2,Monday
2873498,2825384,2017-05-09,34,MAGAZINES,0.0,0,,,,,,45.84,Guayaquil,Guayas,B,6,2067.0,2017,5,19,2,Tuesday
2265101,2229461,2016-06-08,14,HARDWARE,1.0,0,,,,,,51.23,Riobamba,Chimborazo,C,7,1185.0,2016,6,23,2,Wednesday
1933604,1908656,2015-12-10,13,BEAUTY,1.0,0,,,,,,36.76,Latacunga,Cotopaxi,C,15,812.0,2015,12,50,4,Thursday
2680111,2633779,2017-01-21,9,HOME AND KITCHEN II,47.0,1,,,,,,,Quito,Pichincha,B,6,2370.0,2017,1,3,1,Saturday
2834861,2786747,2017-04-17,5,PREPARED FOODS,48.433,0,,,,,,52.62,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1250.0,2017,4,16,2,Monday
1793786,1768838,2015-09-22,4,BREAD/BAKERY,339.273,3,,,,,,46.17,Quito,Pichincha,D,9,1373.0,2015,9,39,3,Tuesday
1643369,1620203,2015-07-01,2,BEAUTY,5.0,1,,,,,,56.94,Quito,Pichincha,D,13,2112.0,2015,7,27,3,Wednesday
2048485,2021755,2016-02-12,36,EGGS,57.0,0,,,,,,29.32,Libertad,Guayas,E,10,1096.0,2016,2,6,1,Friday
2695783,2649451,2017-01-30,48,GROCERY II,36.0,0,,,,,,52.63,Quito,Pichincha,A,14,2341.0,2017,1,5,1,Monday
2131222,2104492,2016-03-29,8,HOME AND KITCHEN II,36.0,2,,,,,,36.91,Quito,Pichincha,D,8,2337.0,2016,3,13,1,Tuesday
2089747,2063017,2016-03-06,43,"LIQUOR,WINE,BEER",0.0,0,,,,,,,Esmeraldas,Esmeraldas,E,10,1210.0,2016,3,9,1,Sunday
1958146,1931552,2015-12-22,54,PREPARED FOODS,46.0,0,Additional,National,Ecuador,Navidad-3,False,36.12,El Carmen,Manabi,C,3,1317.0,2015,12,52,4,Tuesday
2358096,2315328,2016-07-26,23,HOME AND KITCHEN I,1.0,0,,,,,,42.16,Ambato,Tungurahua,D,9,981.0,2016,7,30,3,Tuesday
2931900,2883786,2017-06-11,23,HOME AND KITCHEN I,13.0,2,,,,,,,Ambato,Tungurahua,D,9,982.0,2017,6,23,2,Sunday
2350470,2309484,2016-07-23,1,GROCERY I,2329.0,35,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,,Quito,Pichincha,D,13,1243.0,2016,7,29,3,Saturday
2319209,2278223,2016-07-05,32,BEAUTY,0.0,0,,,,,,46.73,Guayaquil,Guayas,C,3,604.0,2016,7,27,3,Tuesday
2647934,2601602,2017-01-03,6,HARDWARE,1.0,0,,,,,,52.36,Quito,Pichincha,D,13,1939.0,2017,1,1,1,Tuesday
2932801,2884687,2017-06-11,48,PERSONAL CARE,1408.0,13,,,,,,,Quito,Pichincha,A,14,4032.0,2017,6,23,2,Sunday
1865495,1840547,2015-11-01,51,BREAD/BAKERY,702.306,0,,,,,,,Guayaquil,Guayas,A,17,1406.0,2015,11,44,4,Sunday
1649834,1625035,2015-07-03,54,HOME AND KITCHEN II,4.0,0,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,,El Carmen,Manabi,C,3,818.0,2015,7,27,3,Friday
2598308,2553758,2016-12-07,13,LAWN AND GARDEN,0.0,0,,,,,,49.85,Latacunga,Cotopaxi,C,15,878.0,2016,12,49,4,Wednesday
2891719,2843605,2017-05-19,45,POULTRY,1871.3,42,,,,,,50.32,Quito,Pichincha,A,11,3930.0,2017,5,20,2,Friday
2755297,2708965,2017-03-05,18,POULTRY,345.46,0,,,,,,,Quito,Pichincha,B,16,1383.0,2017,3,9,1,Sunday
2262755,2227115,2016-06-06,48,FROZEN FOODS,141.0,4,,,,,,49.71,Quito,Pichincha,A,14,2551.0,2016,6,23,2,Monday
2672945,2626613,2017-01-17,8,FROZEN FOODS,151.825,1,,,,,,52.45,Quito,Pichincha,D,8,2487.0,2017,1,3,1,Tuesday
1650918,1625970,2015-07-04,30,PLAYERS AND ELECTRONICS,8.0,0,,,,,,,Guayaquil,Guayas,C,3,772.0,2015,7,27,3,Saturday
1661579,1636631,2015-07-10,3,PREPARED FOODS,352.687,1,,,,,,52.74,Quito,Pichincha,D,8,3295.0,2015,7,28,3,Friday
1936177,1911229,2015-12-11,35,BABY CARE,0.0,0,,,,,,35.65,Playas,Guayas,C,3,660.0,2015,12,50,4,Friday
1718489,1693541,2015-08-11,27,HARDWARE,7.0,0,,,,,,43.11,Daule,Guayas,D,1,1302.0,2015,8,33,3,Tuesday
2422110,2379342,2016-08-31,2,DELI,256.992,2,,,,,,44.68,Quito,Pichincha,D,13,1795.0,2016,8,35,3,Wednesday
1581213,1561611,2015-05-29,25,HOME CARE,99.0,0,,,,,,60.25,Salinas,Santa Elena,D,1,893.0,2015,5,22,2,Friday
2286222,2250582,2016-06-19,7,HOME AND KITCHEN I,11.0,0,,,,,,,Quito,Pichincha,D,8,1689.0,2016,6,24,2,Sunday
1917346,1892398,2015-11-30,7,GROCERY II,16.0,0,Event,National,Ecuador,Cyber Monday,False,40.43,Quito,Pichincha,D,8,1835.0,2015,11,49,4,Monday
1928609,1903661,2015-12-07,22,MAGAZINES,1.0,0,,,,,,37.64,Puyo,Pastaza,C,7,703.0,2015,12,50,4,Monday
2595827,2551277,2016-12-05,43,HARDWARE,0.0,0,Additional,Local,Quito,Fundacion de Quito-1,False,51.72,Esmeraldas,Esmeraldas,E,10,1566.0,2016,12,49,4,Monday
2109578,2082848,2016-03-17,5,LAWN AND GARDEN,0.0,0,,,,,,40.17,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1168.0,2016,3,11,1,Thursday
2829641,2781614,2017-04-14,7,FROZEN FOODS,246.0,2,Holiday,National,Ecuador,Viernes Santo,False,,Quito,Pichincha,D,8,1519.0,2017,4,15,2,Friday
2741570,2695238,2017-02-25,32,PREPARED FOODS,21.0,1,,,,,,,Guayaquil,Guayas,C,3,805.0,2017,2,8,1,Saturday
2199275,2168981,2016-05-05,17,MAGAZINES,3.0,0,Event,National,Ecuador,Terremoto Manabi+19,False,44.33,Quito,Pichincha,C,12,1458.0,2016,5,18,2,Thursday
2494138,2451370,2016-10-10,4,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,49.76,Quito,Pichincha,D,9,1371.0,2016,10,41,4,Monday
2500316,2457548,2016-10-14,14,BREAD/BAKERY,147.0,6,,,,,,50.35,Riobamba,Chimborazo,C,7,1095.0,2016,10,41,4,Friday
2552426,2509357,2016-11-12,18,BOOKS,0.0,0,Holiday,Local,Ambato,Independencia de Ambato,False,,Quito,Pichincha,B,16,,2016,11,45,4,Saturday
2355234,2312751,2016-07-24,50,GROCERY I,7081.0,55,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,,Ambato,Tungurahua,A,14,2611.0,2016,7,29,3,Sunday
1577712,1558110,2015-05-27,27,HOME AND KITCHEN I,5.0,0,,,,,,57.51,Daule,Guayas,D,1,1464.0,2015,5,22,2,Wednesday
2486708,2443940,2016-10-06,31,PET SUPPLIES,2.0,0,,,,,,50.44,Babahoyo,Los Rios,B,10,1164.0,2016,10,40,4,Thursday
2184996,2156484,2016-04-28,17,AUTOMOTIVE,5.0,0,Event,National,Ecuador,Terremoto Manabi+12,False,46.03,Quito,Pichincha,C,12,1394.0,2016,4,17,2,Thursday
2262076,2226436,2016-06-06,29,PERSONAL CARE,212.0,9,,,,,,49.71,Guayaquil,Guayas,E,10,1024.0,2016,6,23,2,Monday
1990380,1963650,2016-01-10,6,HOME CARE,548.0,0,,,,,,,Quito,Pichincha,D,13,2219.0,2016,1,1,1,Sunday
2795744,2749412,2017-03-27,52,HOME APPLIANCES,0.0,0,,,,,,47.02,Manta,Manabi,A,11,,2017,3,13,1,Monday
1644983,1621817,2015-07-02,14,SEAFOOD,8.0,0,,,,,,56.93,Riobamba,Chimborazo,C,7,1454.0,2015,7,27,3,Thursday
2028288,2001558,2016-02-01,2,DELI,296.6,0,,,,,,31.62,Quito,Pichincha,D,13,1920.0,2016,2,5,1,Monday
1988912,1962182,2016-01-10,15,BEAUTY,2.0,0,,,,,,,Ibarra,Imbabura,C,15,1114.0,2016,1,1,1,Sunday
2161989,2135259,2016-04-16,20,PLAYERS AND ELECTRONICS,10.0,0,Event,National,Ecuador,Terremoto Manabi,False,,Quito,Pichincha,B,6,1400.0,2016,4,15,2,Saturday
2521690,2478922,2016-10-26,13,POULTRY,84.697,0,,,,,,48.75,Latacunga,Cotopaxi,C,15,791.0,2016,10,43,4,Wednesday
2022790,1996060,2016-01-29,15,"LIQUOR,WINE,BEER",36.0,0,,,,,,33.66,Ibarra,Imbabura,C,15,1071.0,2016,1,4,1,Friday
2569075,2524525,2016-11-20,42,PERSONAL CARE,365.0,11,,,,,,,Cuenca,Azuay,D,2,1304.0,2016,11,46,4,Sunday
2766250,2719918,2017-03-11,25,PERSONAL CARE,180.0,3,,,,,,,Salinas,Santa Elena,D,1,1663.0,2017,3,10,1,Saturday
